"z","Points:0","Points:1","Points:2"
-4859.2,1.949e+06,8.3398e+05,0
-4896.1,1.951e+06,8.3483e+05,0
-4901.1,1.9514e+06,8.35e+05,0
-4924.2,1.953e+06,8.3569e+05,0
-4961.3,1.955e+06,8.3654e+05,0
-4987.1,1.9561e+06,8.37e+05,0
-5007.3,1.957e+06,8.374e+05,0
-5027.8,1.959e+06,8.3826e+05,0
-5076.1,1.9607e+06,8.39e+05,0
-5081.4,1.961e+06,8.3911e+05,0
-5099.3,1.963e+06,8.3997e+05,0
-5111.2,1.965e+06,8.4082e+05,0
-5108.8,1.9654e+06,8.41e+05,0
-5092.2,1.967e+06,8.4168e+05,0
-5074.4,1.969e+06,8.4253e+05,0
-5066.4,1.9701e+06,8.43e+05,0
-5061,1.971e+06,8.4339e+05,0
-5056.6,1.973e+06,8.4425e+05,0
-5056.1,1.9748e+06,8.45e+05,0
-5056.3,1.975e+06,8.451e+05,0
-5051.9,1.977e+06,8.4596e+05,0
-5035,1.979e+06,8.4681e+05,0
-5026.7,1.9794e+06,8.47e+05,0
-4992.3,1.981e+06,8.4767e+05,0
-4923.7,1.983e+06,8.4853e+05,0
-4889.4,1.9841e+06,8.49e+05,0
-4863.4,1.985e+06,8.4938e+05,0
-4802.1,1.987e+06,8.5024e+05,0
-4771.8,1.9888e+06,8.51e+05,0
-4769.6,1.989e+06,8.5109e+05,0
-4753.6,1.991e+06,8.5195e+05,0
-4775.3,1.993e+06,8.528e+05,0
-4776.1,1.9935e+06,8.53e+05,0
-4782.3,1.995e+06,8.5366e+05,0
-4790,1.997e+06,8.5452e+05,0
-4798.1,1.9981e+06,8.55e+05,0
-4801.1,1.999e+06,8.5537e+05,0
-4786.1,2.001e+06,8.5623e+05,0
-4790.7,2.0028e+06,8.57e+05,0
-4791.3,2.003e+06,8.5708e+05,0
-4790.8,2.005e+06,8.5794e+05,0
-4807.4,2.007e+06,8.5879e+05,0
-4815.9,2.0075e+06,8.59e+05,0
-4828.3,2.009e+06,8.5965e+05,0
-4817.1,2.011e+06,8.6051e+05,0
-4801.4,2.0122e+06,8.61e+05,0
-4786.2,2.013e+06,8.6136e+05,0
-4738.2,2.015e+06,8.6222e+05,0
-4693.5,2.0168e+06,8.63e+05,0
-4689.4,2.017e+06,8.6307e+05,0
-4649.4,2.019e+06,8.6393e+05,0
-4632.9,2.021e+06,8.6479e+05,0
-4634.1,2.0215e+06,8.65e+05,0
-4650.1,2.023e+06,8.6564e+05,0
-4711.6,2.025e+06,8.665e+05,0
-4761.7,2.0262e+06,8.67e+05,0
-4802.2,2.027e+06,8.6735e+05,0
-4896.3,2.029e+06,8.6821e+05,0
-4988.1,2.0308e+06,8.69e+05,0
-4995.1,2.031e+06,8.6906e+05,0
-5043.3,2.033e+06,8.6992e+05,0
-5047.7,2.035e+06,8.7078e+05,0
-5039,2.0355e+06,8.71e+05,0
-5006.9,2.037e+06,8.7163e+05,0
-4955.5,2.039e+06,8.7249e+05,0
-4940.6,2.0402e+06,8.73e+05,0
-4931,2.041e+06,8.7334e+05,0
-4948.5,2.043e+06,8.742e+05,0
-4989.7,2.0449e+06,8.75e+05,0
-4993,2.045e+06,8.7505e+05,0
-5068.9,2.047e+06,8.7591e+05,0
-5113.6,2.049e+06,8.7677e+05,0
-5121.4,2.0495e+06,8.77e+05,0
-5133.8,2.051e+06,8.7762e+05,0
-5136.8,2.053e+06,8.7848e+05,0
-5126.7,2.0542e+06,8.79e+05,0
-5123.9,2.055e+06,8.7933e+05,0
-5113.8,2.057e+06,8.8019e+05,0
-5151.4,2.0589e+06,8.81e+05,0
-5153.6,2.059e+06,8.8105e+05,0
-5213.5,2.061e+06,8.819e+05,0
-5244.5,2.063e+06,8.8276e+05,0
-5246.4,2.0636e+06,8.83e+05,0
-5254.5,2.065e+06,8.8361e+05,0
-5276.4,2.067e+06,8.8447e+05,0
-5299.8,2.0682e+06,8.85e+05,0
-5314.2,2.069e+06,8.8532e+05,0
-5364.8,2.071e+06,8.8618e+05,0
-5470.9,2.0729e+06,8.87e+05,0
-5475.6,2.073e+06,8.8704e+05,0
-5550.9,2.075e+06,8.8789e+05,0
-5584,2.077e+06,8.8875e+05,0
-5587.1,2.0776e+06,8.89e+05,0
-5589.8,2.079e+06,8.896e+05,0
-5562.7,2.081e+06,8.9046e+05,0
-5528.2,2.0823e+06,8.91e+05,0
-5506.6,2.083e+06,8.9132e+05,0
-5446.1,2.085e+06,8.9217e+05,0
-5381.3,2.0869e+06,8.93e+05,0
-5379.5,2.087e+06,8.9303e+05,0
-5332.3,2.089e+06,8.9388e+05,0
-5312.5,2.091e+06,8.9474e+05,0
-5307.8,2.0916e+06,8.95e+05,0
-5304,2.093e+06,8.9559e+05,0
-5318,2.095e+06,8.9645e+05,0
-5325.9,2.0963e+06,8.97e+05,0
-5332.2,2.097e+06,8.9731e+05,0
-5358.5,2.099e+06,8.9816e+05,0
-5381,2.101e+06,8.99e+05,0
-5381.5,2.101e+06,8.9902e+05,0
-5384.9,2.103e+06,8.9987e+05,0
-5381.3,2.105e+06,9.0073e+05,0
-5374.8,2.1056e+06,9.01e+05,0
-5356.7,2.107e+06,9.0158e+05,0
-5328.2,2.109e+06,9.0244e+05,0
-5312.2,2.1103e+06,9.03e+05,0
-5303.3,2.111e+06,9.033e+05,0
-5296.1,2.113e+06,9.0415e+05,0
-5308.9,2.115e+06,9.05e+05,0
-5309.1,2.115e+06,9.0501e+05,0
-5335,2.117e+06,9.0586e+05,0
-5363.8,2.119e+06,9.0672e+05,0
-5370.6,2.1197e+06,9.07e+05,0
-5386.8,2.121e+06,9.0758e+05,0
-5404,2.123e+06,9.0843e+05,0
-5414,2.1243e+06,9.09e+05,0
-5421.5,2.125e+06,9.0929e+05,0
-5443.6,2.127e+06,9.1014e+05,0
-5476.7,2.129e+06,9.11e+05,0
-5476.8,2.129e+06,9.11e+05,0
-5508.2,2.131e+06,9.1185e+05,0
-5530.2,2.133e+06,9.1271e+05,0
-5537.8,2.1337e+06,9.13e+05,0
-5546.5,2.135e+06,9.1357e+05,0
-5544.8,2.137e+06,9.1442e+05,0
-5539.2,2.1384e+06,9.15e+05,0
-5534.9,2.139e+06,9.1528e+05,0
-5531.4,2.141e+06,9.1613e+05,0
-5534.1,2.143e+06,9.1699e+05,0
-5534.3,2.143e+06,9.17e+05,0
-5551.3,2.145e+06,9.1784e+05,0
-5575.4,2.147e+06,9.187e+05,0
-5581.5,2.1477e+06,9.19e+05,0
-5593.3,2.149e+06,9.1956e+05,0
-5593.3,2.151e+06,9.2041e+05,0
-5575.4,2.1524e+06,9.21e+05,0
-5564.6,2.153e+06,9.2127e+05,0
-5508.5,2.155e+06,9.2212e+05,0
-5449.1,2.157e+06,9.2298e+05,0
-5447.7,2.157e+06,9.23e+05,0
-5395.4,2.159e+06,9.2384e+05,0
-5358.5,2.161e+06,9.2469e+05,0
-5348.9,2.1617e+06,9.25e+05,0
-5332.3,2.163e+06,9.2555e+05,0
-5300.4,2.165e+06,9.264e+05,0
-5272.8,2.1664e+06,9.27e+05,0
-5259.9,2.167e+06,9.2726e+05,0
-5204.8,2.169e+06,9.2811e+05,0
-5133.2,2.171e+06,9.2897e+05,0
-5130.2,2.1711e+06,9.29e+05,0
-5047.2,2.173e+06,9.2983e+05,0
-4916.3,2.175e+06,9.3068e+05,0
-4850.9,2.1757e+06,9.31e+05,0
-4747.4,2.177e+06,9.3154e+05,0
-4524.2,2.179e+06,9.3239e+05,0
-4356.1,2.1804e+06,9.33e+05,0
-4291.7,2.181e+06,9.3325e+05,0
-4029.2,2.183e+06,9.341e+05,0
-3756.8,2.185e+06,9.3496e+05,0
-3747.1,2.1851e+06,9.35e+05,0
-3546.1,2.187e+06,9.3582e+05,0
-3397.2,2.189e+06,9.3667e+05,0
-3284.5,2.1898e+06,9.37e+05,0
-3101.1,2.191e+06,9.3753e+05,0
-2797.9,2.193e+06,9.3838e+05,0
-2600,2.1944e+06,9.39e+05,0
-2519.6,2.195e+06,9.3924e+05,0
-2178.5,2.197e+06,9.401e+05,0
-1717,2.199e+06,9.4095e+05,0
-1693.9,2.1991e+06,9.41e+05,0
-1304.2,2.201e+06,9.4181e+05,0
-824.75,2.203e+06,9.4266e+05,0
-690.76,2.2038e+06,9.43e+05,0
-503.25,2.205e+06,9.4352e+05,0
-283.46,2.207e+06,9.4437e+05,0
-272.75,2.2085e+06,9.45e+05,0
-289.79,2.209e+06,9.4523e+05,0
-648.83,2.211e+06,9.4609e+05,0
-1212.8,2.213e+06,9.4694e+05,0
-1258,2.2131e+06,9.47e+05,0
-1963.5,2.215e+06,9.478e+05,0
-2642.7,2.217e+06,9.4865e+05,0
-2743.9,2.2178e+06,9.49e+05,0
-2862.2,2.219e+06,9.4951e+05,0
-3033.4,2.221e+06,9.5037e+05,0
-3025.6,2.2225e+06,9.51e+05,0
-3021.2,2.223e+06,9.5122e+05,0
-2978.3,2.225e+06,9.5208e+05,0
-2940.4,2.227e+06,9.5293e+05,0
-2962.6,2.2272e+06,9.53e+05,0
-3246.5,2.229e+06,9.5379e+05,0
-3617.9,2.231e+06,9.5464e+05,0
-3769.1,2.2318e+06,9.55e+05,0
-3945.9,2.233e+06,9.555e+05,0
-4223.1,2.235e+06,9.5636e+05,0
-4401.4,2.2365e+06,9.57e+05,0
-4457.1,2.237e+06,9.5721e+05,0
-4658,2.239e+06,9.5807e+05,0
-4845.2,2.241e+06,9.5892e+05,0
-4859.5,2.2412e+06,9.59e+05,0
-5008.3,2.243e+06,9.5978e+05,0
-5137.4,2.245e+06,9.6063e+05,0
-5176.9,2.2459e+06,9.61e+05,0
-5232.7,2.247e+06,9.6149e+05,0
-5295.3,2.249e+06,9.6235e+05,0
-5333.1,2.2505e+06,9.63e+05,0
-5344.9,2.251e+06,9.632e+05,0
-5362.7,2.253e+06,9.6406e+05,0
-5387.6,2.255e+06,9.6491e+05,0
-5390.6,2.2552e+06,9.65e+05,0
-5413.2,2.257e+06,9.6577e+05,0
-5457.7,2.259e+06,9.6663e+05,0
-5478.3,2.2599e+06,9.67e+05,0
-5501.2,2.261e+06,9.6748e+05,0
-5562.3,2.263e+06,9.6834e+05,0
-5611.5,2.2645e+06,9.69e+05,0
-5625.1,2.265e+06,9.6919e+05,0
-5679.2,2.267e+06,9.7005e+05,0
-5723.2,2.269e+06,9.709e+05,0
-5726.7,2.2692e+06,9.71e+05,0
-5755,2.271e+06,9.7176e+05,0
-5781.9,2.273e+06,9.7262e+05,0
-5791.4,2.2739e+06,9.73e+05,0
-5803.8,2.275e+06,9.7347e+05,0
-5824.9,2.277e+06,9.7433e+05,0
-5856.1,2.2786e+06,9.75e+05,0
-5867.3,2.279e+06,9.7518e+05,0
-5909.9,2.281e+06,9.7604e+05,0
-5928,2.283e+06,9.769e+05,0
-5929,2.2832e+06,9.77e+05,0
-5936.5,2.285e+06,9.7775e+05,0
-5934.2,2.287e+06,9.7861e+05,0
-5922.2,2.2879e+06,9.79e+05,0
-5909.8,2.289e+06,9.7946e+05,0
-5857.4,2.291e+06,9.8032e+05,0
-5794.9,2.2926e+06,9.81e+05,0
-5779.3,2.293e+06,9.8117e+05,0
-5696.1,2.295e+06,9.8203e+05,0
-5593.8,2.297e+06,9.8289e+05,0
-5576.8,2.2973e+06,9.83e+05,0
-5462.2,2.299e+06,9.8374e+05,0
-5361.3,2.301e+06,9.846e+05,0
-5340.2,2.3019e+06,9.85e+05,0
-5319.6,2.303e+06,9.8545e+05,0
-5321.4,2.305e+06,9.8631e+05,0
-5357.2,2.3066e+06,9.87e+05,0
-5367,2.307e+06,9.8716e+05,0
-5463.2,2.309e+06,9.8802e+05,0
-5591.1,2.311e+06,9.8888e+05,0
-5609,2.3113e+06,9.89e+05,0
-5710.8,2.313e+06,9.8973e+05,0
-5792.1,2.315e+06,9.9059e+05,0
-5812.7,2.316e+06,9.91e+05,0
-5829.8,2.317e+06,9.9144e+05,0
-5822,2.319e+06,9.923e+05,0
-5782.2,2.3206e+06,9.93e+05,0
-5771.5,2.321e+06,9.9316e+05,0
-5702.5,2.323e+06,9.9401e+05,0
-5624.7,2.325e+06,9.9487e+05,0
-5617,2.3253e+06,9.95e+05,0
-5580.9,2.327e+06,9.9572e+05,0
-5579.9,2.329e+06,9.9658e+05,0
-5598.2,2.33e+06,9.97e+05,0
-5617,2.331e+06,9.9743e+05,0
-5681.1,2.333e+06,9.9829e+05,0
-5711,2.3347e+06,9.99e+05,0
-5714.7,2.335e+06,9.9915e+05,0
-5716.7,2.337e+06,1e+06,0
-5711.6,2.339e+06,1.0009e+06,0
-5708.2,2.3393e+06,1.001e+06,0
-5685.3,2.341e+06,1.0017e+06,0
-5660.1,2.343e+06,1.0026e+06,0
-5650.5,2.344e+06,1.003e+06,0
-5639.7,2.345e+06,1.0034e+06,0
-5625.1,2.347e+06,1.0043e+06,0
-5614.9,2.3487e+06,1.005e+06,0
-5613.1,2.349e+06,1.0051e+06,0
-5614.7,2.351e+06,1.006e+06,0
-5641.5,2.353e+06,1.0068e+06,0
-5643.9,2.3534e+06,1.007e+06,0
-5655,2.355e+06,1.0077e+06,0
-5609.6,2.357e+06,1.0086e+06,0
-5480.8,2.358e+06,1.009e+06,0
-5369.1,2.359e+06,1.0094e+06,0
-5270.1,2.361e+06,1.0103e+06,0
-5262.8,2.3627e+06,1.011e+06,0
-5258.8,2.363e+06,1.0111e+06,0
-5230.1,2.365e+06,1.012e+06,0
-5174.9,2.367e+06,1.0128e+06,0
-5165.5,2.3674e+06,1.013e+06,0
-5131.1,2.369e+06,1.0137e+06,0
-5094.7,2.371e+06,1.0146e+06,0
-5081.5,2.3721e+06,1.015e+06,0
-5068,2.373e+06,1.0154e+06,0
-5038.4,2.375e+06,1.0163e+06,0
-5005.5,2.3767e+06,1.017e+06,0
-4999.7,2.377e+06,1.0171e+06,0
-4949,2.379e+06,1.018e+06,0
-4893.1,2.381e+06,1.0188e+06,0
-4880.8,2.3814e+06,1.019e+06,0
-4833.5,2.383e+06,1.0197e+06,0
-4782.4,2.385e+06,1.0205e+06,0
-4758.6,2.3861e+06,1.021e+06,0
-4742.5,2.387e+06,1.0214e+06,0
-4698.8,2.389e+06,1.0223e+06,0
-4679.7,2.3907e+06,1.023e+06,0
-4678.3,2.391e+06,1.0231e+06,0
-4677.8,2.393e+06,1.024e+06,0
-4703.7,2.395e+06,1.0248e+06,0
-4717.2,2.3954e+06,1.025e+06,0
-4767.8,2.397e+06,1.0257e+06,0
-4864,2.399e+06,1.0265e+06,0
-4929,2.4001e+06,1.027e+06,0
-4981.1,2.401e+06,1.0274e+06,0
-5115.4,2.403e+06,1.0282e+06,0
-5205.2,2.4048e+06,1.029e+06,0
-5216.7,2.405e+06,1.0291e+06,0
-5298.8,2.407e+06,1.03e+06,0
-5341.7,2.409e+06,1.0308e+06,0
-5344.6,2.4094e+06,1.031e+06,0
-5355.4,2.411e+06,1.0317e+06,0
-5358.6,2.413e+06,1.0325e+06,0
-5359.7,2.4141e+06,1.033e+06,0
-5358.8,2.415e+06,1.0334e+06,0
-5373.9,2.417e+06,1.0342e+06,0
-5394.3,2.4188e+06,1.035e+06,0
-5395.9,2.419e+06,1.0351e+06,0
-5403.6,2.421e+06,1.0359e+06,0
-5402.8,2.423e+06,1.0368e+06,0
-5400.7,2.4235e+06,1.037e+06,0
-5391.1,2.425e+06,1.0377e+06,0
-5362.2,2.427e+06,1.0385e+06,0
-5323.7,2.4281e+06,1.039e+06,0
-5299.6,2.429e+06,1.0394e+06,0
-5091.5,2.431e+06,1.0402e+06,0
-4648.8,2.4328e+06,1.041e+06,0
-4601.5,2.433e+06,1.0411e+06,0
-4121.4,2.435e+06,1.0419e+06,0
-3922.4,2.437e+06,1.0428e+06,0
-3896.9,2.4375e+06,1.043e+06,0
-3827.8,2.439e+06,1.0436e+06,0
-3825.5,2.441e+06,1.0445e+06,0
-3919.5,2.4422e+06,1.045e+06,0
-4005.2,2.443e+06,1.0454e+06,0
-4330.2,2.445e+06,1.0462e+06,0
-4784.1,2.4468e+06,1.047e+06,0
-4825.2,2.447e+06,1.0471e+06,0
-5277.8,2.449e+06,1.0479e+06,0
-5573,2.451e+06,1.0488e+06,0
-5581.5,2.4515e+06,1.049e+06,0
-5572.8,2.453e+06,1.0496e+06,0
-5545.1,2.455e+06,1.0505e+06,0
-5551.9,2.4562e+06,1.051e+06,0
-5567.3,2.457e+06,1.0513e+06,0
-5622.7,2.459e+06,1.0522e+06,0
-5652.7,2.4609e+06,1.053e+06,0
-5655.4,2.461e+06,1.0531e+06,0
-5650.2,2.463e+06,1.0539e+06,0
-5544.2,2.465e+06,1.0548e+06,0
-5501.9,2.4655e+06,1.055e+06,0
-5399.9,2.467e+06,1.0556e+06,0
-5257.5,2.469e+06,1.0565e+06,0
-5197.6,2.4702e+06,1.057e+06,0
-5158.4,2.471e+06,1.0573e+06,0
-5103.7,2.473e+06,1.0582e+06,0
-5063,2.4749e+06,1.059e+06,0
-5059.1,2.475e+06,1.0591e+06,0
-5045.3,2.477e+06,1.0599e+06,0
-5068.8,2.479e+06,1.0608e+06,0
-5086.6,2.4796e+06,1.061e+06,0
-5130.4,2.481e+06,1.0616e+06,0
-5237.4,2.483e+06,1.0625e+06,0
-5311,2.4842e+06,1.063e+06,0
-5356.4,2.485e+06,1.0633e+06,0
-5475.4,2.487e+06,1.0642e+06,0
-5573.6,2.4889e+06,1.065e+06,0
-5578.4,2.489e+06,1.065e+06,0
-5636.5,2.491e+06,1.0659e+06,0
-5602.9,2.493e+06,1.0668e+06,0
-5601.2,2.4936e+06,1.067e+06,0
-5601.6,2.495e+06,1.0676e+06,0
-5640,2.497e+06,1.0685e+06,0
-5667.4,2.4982e+06,1.069e+06,0
-5688.1,2.499e+06,1.0693e+06,0
-5736.6,2.501e+06,1.0702e+06,0
-5769.1,2.5029e+06,1.071e+06,0
-5770.6,2.503e+06,1.071e+06,0
-5785.7,2.505e+06,1.0719e+06,0
-5766.5,2.507e+06,1.0727e+06,0
-5751.3,2.5076e+06,1.073e+06,0
-5718.1,2.509e+06,1.0736e+06,0
-5659.1,2.511e+06,1.0745e+06,0
-5622.3,2.5123e+06,1.075e+06,0
-5602.1,2.513e+06,1.0753e+06,0
-5550.4,2.515e+06,1.0762e+06,0
-5512.3,2.5169e+06,1.077e+06,0
-5511.2,2.517e+06,1.077e+06,0
-5481,2.519e+06,1.0779e+06,0
-5467,2.521e+06,1.0787e+06,0
-5463.5,2.5216e+06,1.079e+06,0
-5456.8,2.523e+06,1.0796e+06,0
-5468.6,2.525e+06,1.0804e+06,0
-5488.4,2.5263e+06,1.081e+06,0
-5503,2.527e+06,1.0813e+06,0
-5582.8,2.529e+06,1.0822e+06,0
-5702.3,2.531e+06,1.083e+06,0
-5704.5,2.531e+06,1.083e+06,0
-5782.8,2.533e+06,1.0839e+06,0
-5896,2.535e+06,1.0847e+06,0
-5938.2,2.5356e+06,1.085e+06,0
-6032.9,2.537e+06,1.0856e+06,0
-6156.4,2.539e+06,1.0864e+06,0
-6231.2,2.5403e+06,1.087e+06,0
-6266.1,2.541e+06,1.0873e+06,0
-6393.1,2.543e+06,1.0881e+06,0
-6541,2.545e+06,1.089e+06,0
-6541.6,2.545e+06,1.089e+06,0
-6639.7,2.547e+06,1.0899e+06,0
-6546.4,2.549e+06,1.0907e+06,0
-6515.3,2.5497e+06,1.091e+06,0
-6462.5,2.551e+06,1.0916e+06,0
-6486.9,2.553e+06,1.0924e+06,0
-6510.7,2.5543e+06,1.093e+06,0
-6510.7,2.555e+06,1.0933e+06,0
-6492.3,2.557e+06,1.0941e+06,0
-6474.7,2.559e+06,1.095e+06,0
-6474.6,2.559e+06,1.095e+06,0
-6429.4,2.561e+06,1.0959e+06,0
-6386.6,2.563e+06,1.0967e+06,0
-6372.1,2.5637e+06,1.097e+06,0
-6343.4,2.565e+06,1.0976e+06,0
-6307,2.567e+06,1.0984e+06,0
-6289,2.5684e+06,1.099e+06,0
-6281.9,2.569e+06,1.0993e+06,0
-6263.9,2.571e+06,1.1001e+06,0
-6253.6,2.573e+06,1.101e+06,0
-6253.3,2.573e+06,1.101e+06,0
-6236.1,2.575e+06,1.1018e+06,0
-6221.5,2.577e+06,1.1027e+06,0
-6218.3,2.5777e+06,1.103e+06,0
-6202.5,2.579e+06,1.1036e+06,0
-6168.5,2.581e+06,1.1044e+06,0
-6141.1,2.5824e+06,1.105e+06,0
-6120.1,2.583e+06,1.1053e+06,0
-6039.1,2.585e+06,1.1061e+06,0
-5920.9,2.587e+06,1.107e+06,0
-5916.2,2.5871e+06,1.107e+06,0
-5736.1,2.589e+06,1.1078e+06,0
-5555.3,2.591e+06,1.1087e+06,0
-5497.7,2.5917e+06,1.109e+06,0
-5402.1,2.593e+06,1.1095e+06,0
-5290.8,2.595e+06,1.1104e+06,0
-5205.6,2.5964e+06,1.111e+06,0
-5181.9,2.597e+06,1.1113e+06,0
-5110.6,2.599e+06,1.1121e+06,0
-5062.2,2.601e+06,1.113e+06,0
-5064.5,2.6011e+06,1.113e+06,0
-5196.4,2.603e+06,1.1138e+06,0
-5308.7,2.605e+06,1.1147e+06,0
-5341.7,2.6058e+06,1.115e+06,0
-5401.5,2.607e+06,1.1155e+06,0
-5482.5,2.609e+06,1.1164e+06,0
-5535.9,2.6104e+06,1.117e+06,0
-5557.5,2.611e+06,1.1172e+06,0
-5622.3,2.613e+06,1.1181e+06,0
-5671.2,2.615e+06,1.119e+06,0
-5672.7,2.6151e+06,1.119e+06,0
-5702.3,2.617e+06,1.1198e+06,0
-5725.5,2.619e+06,1.1207e+06,0
-5731.2,2.6198e+06,1.121e+06,0
-5741.5,2.621e+06,1.1215e+06,0
-5744.7,2.623e+06,1.1224e+06,0
-5748.5,2.6244e+06,1.123e+06,0
-5750.8,2.625e+06,1.1232e+06,0
-5734.3,2.627e+06,1.1241e+06,0
-5708.4,2.629e+06,1.1249e+06,0
-5705.8,2.6291e+06,1.125e+06,0
-5659.7,2.631e+06,1.1258e+06,0
-5617.2,2.633e+06,1.1267e+06,0
-5606.1,2.6338e+06,1.127e+06,0
-5587.3,2.635e+06,1.1275e+06,0
-5571.9,2.637e+06,1.1284e+06,0
-5587,2.6385e+06,1.129e+06,0
-5593.3,2.639e+06,1.1292e+06,0
-5652.6,2.641e+06,1.1301e+06,0
-5753,2.643e+06,1.1309e+06,0
-5760.5,2.6431e+06,1.131e+06,0
-5856.9,2.645e+06,1.1318e+06,0
-5963,2.647e+06,1.1327e+06,0
-6002.8,2.6478e+06,1.133e+06,0
-6057.4,2.649e+06,1.1335e+06,0
-6106.8,2.651e+06,1.1344e+06,0
-6117.9,2.6525e+06,1.135e+06,0
-6118.8,2.653e+06,1.1352e+06,0
-6097,2.655e+06,1.1361e+06,0
-6064.9,2.657e+06,1.1369e+06,0
-6062.1,2.6572e+06,1.137e+06,0
-6022.7,2.659e+06,1.1378e+06,0
-5981.5,2.661e+06,1.1386e+06,0
-5964.9,2.6618e+06,1.139e+06,0
-5939,2.663e+06,1.1395e+06,0
-5896,2.665e+06,1.1404e+06,0
-5871.6,2.6665e+06,1.141e+06,0
-5864.6,2.667e+06,1.1412e+06,0
-5851.1,2.669e+06,1.1421e+06,0
-5850.3,2.671e+06,1.1429e+06,0
-5850.8,2.6712e+06,1.143e+06,0
-5858.9,2.673e+06,1.1438e+06,0
-5866.9,2.675e+06,1.1446e+06,0
-5861,2.6759e+06,1.145e+06,0
-5852.9,2.677e+06,1.1455e+06,0
-5821.9,2.679e+06,1.1463e+06,0
-5782.6,2.6805e+06,1.147e+06,0
-5770.7,2.681e+06,1.1472e+06,0
-5715.9,2.683e+06,1.1481e+06,0
-5672.2,2.685e+06,1.1489e+06,0
-5668.8,2.6852e+06,1.149e+06,0
-5641.8,2.687e+06,1.1498e+06,0
-5614.1,2.689e+06,1.1506e+06,0
-5614.6,2.6899e+06,1.151e+06,0
-5614,2.691e+06,1.1515e+06,0
-5627.5,2.693e+06,1.1523e+06,0
-5641.9,2.6946e+06,1.153e+06,0
-5645.6,2.695e+06,1.1532e+06,0
-5665.9,2.697e+06,1.154e+06,0
-5678,2.699e+06,1.1549e+06,0
-5679.2,2.6992e+06,1.155e+06,0
-5695.1,2.701e+06,1.1558e+06,0
-5709.3,2.703e+06,1.1566e+06,0
-5713.1,2.7039e+06,1.157e+06,0
-5719,2.705e+06,1.1575e+06,0
-5721.4,2.707e+06,1.1583e+06,0
-5718.6,2.7086e+06,1.159e+06,0
-5717.4,2.709e+06,1.1592e+06,0
-5711.5,2.711e+06,1.16e+06,0
-5708.3,2.713e+06,1.1609e+06,0
-5708.9,2.7133e+06,1.161e+06,0
-5715.2,2.715e+06,1.1617e+06,0
-5727.2,2.717e+06,1.1626e+06,0
-5730.9,2.7179e+06,1.163e+06,0
-5737,2.719e+06,1.1635e+06,0
-5737.5,2.721e+06,1.1643e+06,0
-5728.8,2.7226e+06,1.165e+06,0
-5727.2,2.723e+06,1.1652e+06,0
-5707.3,2.725e+06,1.166e+06,0
-5682.4,2.727e+06,1.1669e+06,0
-5679.3,2.7273e+06,1.167e+06,0
